filt,dist,age,feh,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted,feh_diff_mean
WFIRST_X625,4.0,9.70,-0.80,-0.8185,0.005220153254455265,-0.8200000000000001,0.89315,0.05331974306014612,0.91855,-0.81923999375,9.698375625,-0.01849999999999996
WFIRST_X625,4.0,9.70,-1.30,-1.321625,0.0036379080527138025,-1.322,0.8509,0.04307307743823279,0.8671,-1.3173189109375,9.692099999999998,-0.021625000000000005
WFIRST_X625,4.0,9.70,-1.80,-1.822125,0.004754931650402493,-1.8225,0.7827999999999999,0.019404058853755294,0.78075,-1.81056955625,9.6884025,-0.02212499999999995
WFIRST_X625,4.0,9.70,-2.20,-2.215125,0.0025708704751503837,-2.214,0.798925,0.02194998576309332,0.7986500000000001,-2.2119740328125,9.688756249999999,-0.015124999999999833
WFIRST_X625,4.0,9.70,0.00,-0.00575,0.005190134873006674,-0.004,0.6754,0.07210976008835418,0.65455,-0.0187841421875,9.715436874999998,-0.00575
WFIRST_X625,4.0,9.70,0.10,0.095,0.006020797289396144,0.096,0.744325,0.056520720757966283,0.76065,0.0764434328125,9.71865,-0.0050000000000000044
WFIRST_X625,4.0,9.90,-0.20,-0.2075,0.0019364916731037084,-0.20750000000000002,0.8708125,0.05077040076412633,0.86235,-0.209673215625,9.900650624999999,-0.007499999999999979
WFIRST_X625,4.0,9.90,-0.50,-0.514,0.0036055512754639926,-0.513,0.8587374999999999,0.05830010586396906,0.86415,-0.5105869734375,9.896054375,-0.014000000000000012
WFIRST_X625,4.0,9.90,-0.80,-0.818125,0.006273705045664794,-0.816,0.868175,0.043022109141696005,0.8647,-0.808683975,9.892917500000001,-0.018124999999999947
WFIRST_X625,4.0,9.90,-1.30,-1.319125,0.002204399011068595,-1.319,0.8711125,0.02121022380244961,0.8669,-1.3188753390625,9.893315625,-0.01912500000000006
WFIRST_X625,4.0,9.90,-1.80,-1.819,0.00479583152331277,-1.817,0.7651625,0.011019180720452857,0.76515,-1.829641640625,9.888076250000001,-0.018999999999999906
WFIRST_X625,4.0,9.90,-2.20,-2.2199999999999998,0.0030413812651492126,-2.2195,0.82585,0.016436848846418228,0.8235,-2.2220777187499996,9.886595,-0.019999999999999574
WFIRST_X625,4.0,9.90,0.00,-0.008,0.0029580398915498075,-0.008,0.841125,0.04953220543242549,0.84565,-0.011772960937500002,9.899736875,-0.008
WFIRST_X625,4.0,9.90,0.10,0.096625,0.005313602826708072,0.0975,0.8274625,0.07813587424320532,0.84975,0.0880609296875,9.89930125,-0.003375000000000003
WFIRST_X625,6.0,10.00,-0.20,-0.205625,0.006163146517810525,-0.20550000000000002,0.8008500000000001,0.1278329671876547,0.8168,-0.19888176718750003,10.004230000000002,-0.005624999999999991
WFIRST_X625,6.0,10.00,-0.50,-0.512,0.0051720402163943045,-0.511,0.86835,0.08313526628332889,0.8672500000000001,-0.49545153124999997,9.998441874999997,-0.01200000000000001
WFIRST_X625,6.0,10.00,-0.80,-0.8102500000000001,0.006057020719792862,-0.8105,0.8694875,0.06427504254179843,0.8990499999999999,-0.7873999328125001,9.996785624999998,-0.010250000000000092
WFIRST_X625,6.0,10.00,-1.30,-1.3183749999999999,0.0038058343369096015,-1.317,0.7972625,0.051797175055691966,0.7938000000000001,-1.2967120296875,9.996385000000002,-0.018374999999999808
WFIRST_X625,6.0,10.00,-1.80,-1.8217500000000002,0.005910795208768498,-1.82,0.7795749999999999,0.04263293181332948,0.7943,-1.7721063515625,10.002530624999999,-0.021750000000000158
WFIRST_X625,6.0,10.00,-2.20,-2.2350000000000003,0.011874342087037984,-2.235,0.547875,0.08487617083139413,0.5446500000000001,-2.2095277265625,9.9874875,-0.03500000000000014
WFIRST_X625,6.0,10.00,0.00,0.007125,0.023523591881343293,0.0075,0.44382499999999997,0.1992142298506811,0.48175,-0.020305551562499996,10.0189425,0.007125
WFIRST_X625,6.0,10.00,0.10,0.103875,0.021426837727485593,0.0995,0.40561250000000004,0.12678700088632905,0.40035,0.0783669265625,10.018640625,0.0038749999999999896
WFIRST_X625,6.0,10.10,-0.20,-0.20787499999999998,0.003443744328488979,-0.20750000000000002,0.94505,0.02882256060796817,0.9474,-0.20590819062499993,10.09516625,-0.007874999999999965
WFIRST_X625,6.0,10.10,-0.50,-0.50925,0.0026809513236909044,-0.5085,0.8930375,0.07298943309651064,0.9128000000000001,-0.5049345375,10.09247375,-0.00924999999999998
WFIRST_X625,6.0,10.10,-0.80,-0.811875,0.0032953565816160385,-0.8109999999999999,0.9140375000000001,0.046439044388854496,0.93355,-0.8034774984375,10.092215,-0.011874999999999969
WFIRST_X625,6.0,10.10,-1.30,-1.31775,0.004710360920354194,-1.317,0.906575,0.0379851204420889,0.8912,-1.3083545828125003,10.092075625000001,-0.017749999999999932
WFIRST_X625,6.0,10.10,-1.80,-1.836875,0.008724068718207129,-1.8370000000000002,0.921875,0.05498726557122113,0.9185,-1.7894449046874996,10.09269,-0.03687499999999999
WFIRST_X625,6.0,10.10,-2.20,-2.2391249999999996,0.007507288125548495,-2.2365000000000004,0.8472999999999999,0.07623639222838395,0.8655999999999999,-2.204078215624999,10.085462499999998,-0.03912499999999941
WFIRST_X625,6.0,10.10,0.00,-0.00875,0.010071618539241843,-0.0085,0.8701749999999999,0.13881754887261194,0.9061,-0.007141609374999999,10.091733749999998,-0.00875
WFIRST_X625,6.0,10.10,0.10,0.10162500000000001,0.00721001907070987,0.10300000000000001,0.8501875,0.10309201517940174,0.87365,0.0975727703125,10.091869375,0.0016250000000000014
WFIRST_X625,6.0,9.30,-0.20,-0.20925,0.0013919410907075036,-0.209,0.8425,0.051126411960942454,0.8244,-0.2078493046875,9.305043750000001,-0.00924999999999998
WFIRST_X625,6.0,9.30,-0.50,-0.513625,0.0029973947020704526,-0.5135000000000001,0.7938875000000001,0.10057351089501651,0.7698,-0.5091099390625,9.309351875,-0.013624999999999998
WFIRST_X625,6.0,9.30,-0.80,-0.8175,0.004555216789572164,-0.8180000000000001,0.76515,0.10473509440488418,0.75605,-0.8107706562500001,9.3061925,-0.01749999999999996
WFIRST_X625,6.0,9.30,-1.30,-1.3230000000000002,0.005244044240850693,-1.3245,0.8762249999999999,0.029992738704559787,0.8791,-1.3146772125,9.297710625,-0.02300000000000013
WFIRST_X625,6.0,9.30,-1.80,-1.8170000000000002,0.0026925824035672853,-1.817,0.8396999999999999,0.023718241924729593,0.85175,-1.8108147640624999,9.292525625,-0.017000000000000126
WFIRST_X625,6.0,9.30,-2.20,-2.211875,0.0026190408549695335,-2.2119999999999997,0.8299875,0.033860723467610654,0.83675,-2.1976582234375,9.290816875,-0.011874999999999858
WFIRST_X625,6.0,9.30,0.00,-0.004125,0.009765212491287633,-0.0045000000000000005,0.5486624999999999,0.07791119844893929,0.5346,-0.037161610937500006,9.343994375,-0.004125
WFIRST_X625,6.0,9.30,0.10,0.10475000000000001,0.009562295749452637,0.10500000000000001,0.581825,0.07058085345899409,0.58995,0.06640342187500001,9.34183125,0.004750000000000004
WFIRST_X625,6.0,9.50,-0.20,-0.20500000000000002,0.007106335201775949,-0.2055,0.625,0.11608264297473589,0.5953,-0.21002535000000003,9.521206874999999,-0.0050000000000000044
WFIRST_X625,6.0,9.50,-0.50,-0.5125,0.003201562118716427,-0.5125,0.7976,0.06228195966730655,0.7843500000000001,-0.504999759375,9.496421875,-0.012499999999999956
WFIRST_X625,6.0,9.50,-0.80,-0.8096249999999999,0.004240798863421866,-0.81,0.7316625,0.06069929854413476,0.73515,-0.7855755874999999,9.499699375,-0.009624999999999884
WFIRST_X625,6.0,9.50,-1.30,-1.320125,0.004484347778663089,-1.319,0.886075,0.044158740641010115,0.8833,-1.3105670046875,9.497240625000002,-0.02012499999999995
WFIRST_X625,6.0,9.50,-1.80,-1.82675,0.00408503365959205,-1.8265,0.8382624999999999,0.025911963332599878,0.8345,-1.8113571171875,9.49243875,-0.02675000000000005
WFIRST_X625,6.0,9.50,-2.20,-2.2276249999999997,0.006927075501248691,-2.225,0.8009625,0.04053566138291071,0.7900499999999999,-2.1834394984374996,9.4898075,-0.027624999999999567
WFIRST_X625,6.0,9.50,0.00,-0.006875,0.011252083140467814,-0.004,0.636125,0.1384899793306361,0.6666000000000001,-0.0271870390625,9.52523375,-0.006875
WFIRST_X625,6.0,9.50,0.10,0.08612500000000001,0.005085211401702001,0.088,0.6252625,0.1196743282569407,0.6562,0.06794950937500001,9.530529999999999,-0.013874999999999998
WFIRST_X625,6.0,9.70,-0.20,-0.203375,0.010331232985466923,-0.203,0.6609625,0.1153357158201656,0.6554,-0.21211523125000004,9.718795624999998,-0.003374999999999989
WFIRST_X625,6.0,9.70,-0.50,-0.48724999999999996,0.0222920950114609,-0.495,0.53495,0.15365784229905094,0.55915,-0.5031233281249999,9.702865000000001,0.012750000000000039
WFIRST_X625,6.0,9.70,-0.80,-0.8165,0.003708099243547818,-0.815,0.8453875000000001,0.030768223766574527,0.84195,-0.797079809375,9.69154625,-0.01649999999999996
WFIRST_X625,6.0,9.70,-1.30,-1.3255,0.002598076211353345,-1.3255,0.8927,0.03556044150457079,0.88365,-1.3093750687499999,9.69652875,-0.025499999999999856
WFIRST_X625,6.0,9.70,-1.80,-1.817,0.0039051248379533376,-1.8159999999999998,0.7994625,0.044015421658209763,0.8102,-1.7787741656249998,9.695778124999999,-0.016999999999999904
WFIRST_X625,6.0,9.70,-2.20,-2.225,0.006652067347824954,-2.227,0.8208125,0.03218545624579523,0.8039000000000001,-2.177239571875,9.687255624999999,-0.02499999999999991
WFIRST_X625,6.0,9.70,0.00,0.0155,0.01680029761641144,0.014499999999999999,0.4717625,0.14081217931610177,0.50495,-0.02943651718750001,9.741319375,0.0155
WFIRST_X625,6.0,9.70,0.10,0.068375,0.01356408400888169,0.069,0.5482125,0.09402389905630376,0.52685,0.05002028125000001,9.768584375,-0.031625
WFIRST_X625,6.0,9.90,-0.20,-0.19787500000000002,0.01156976123349138,-0.19949999999999998,0.7176750000000001,0.12122789231443398,0.7364,-0.19620845625000005,9.908034375,0.002124999999999988
WFIRST_X625,6.0,9.90,-0.50,-0.511625,0.0048717938174762734,-0.511,0.8060624999999999,0.09192854477119718,0.85995,-0.48898218437499996,9.893060624999999,-0.011624999999999996
WFIRST_X625,6.0,9.90,-0.80,-0.810875,0.004399928976699522,-0.8109999999999999,0.861875,0.029389953640657544,0.85705,-0.8037985,9.891709999999998,-0.010874999999999968
WFIRST_X625,6.0,9.90,-1.30,-1.317,0.003570714214271459,-1.3165,0.8048375,0.0450240196311924,0.78835,-1.3175373062499998,9.904295000000001,-0.016999999999999904
WFIRST_X625,6.0,9.90,-1.80,-1.8258750000000001,0.01015427865483315,-1.8264999999999998,0.7959125,0.06063834260391688,0.8028,-1.8069733718750003,9.892238125,-0.025875000000000092
WFIRST_X625,6.0,9.90,-2.20,-2.2426250000000003,0.006890890726168894,-2.244,0.7659750000000001,0.08263869780556808,0.77705,-2.1692051859375003,9.88741375,-0.042625000000000135
WFIRST_X625,6.0,9.90,0.00,-0.008625,0.016007322543136315,-0.0025,0.5970875,0.17659285402798724,0.6091500000000001,-0.027380767187500005,9.921895625,-0.008625
WFIRST_X625,6.0,9.90,0.10,0.10262500000000001,0.025970837010000275,0.101,0.5514125,0.1366659196498893,0.5851999999999999,0.0846852953125,9.909015625,0.0026250000000000023
WFIRST_X625,8.0,10.00,-0.20,-0.21487499999999998,0.03136254732957768,-0.2135,0.5407625,0.24839210906095632,0.66655,-0.17375320781249998,9.993507500000003,-0.014874999999999972
WFIRST_X625,8.0,10.00,-0.50,-0.477875,0.03345309215902172,-0.467,0.36345,0.1978091125302371,0.33025,-0.32760883124999995,9.931971875,0.022125000000000006
WFIRST_X625,8.0,10.00,-0.80,-0.818125,0.023336867291905292,-0.8135,0.5494875,0.1815295116330951,0.5295,-0.6621213734375002,9.93345375,-0.018124999999999947
WFIRST_X625,8.0,10.00,-1.30,-1.33325,0.012666392540893407,-1.335,0.6369625,0.12954602403682638,0.6594,-1.2833226984375,10.0078175,-0.03325
WFIRST_X625,8.0,10.00,-1.80,-1.82625,0.006684870978560446,-1.8255,0.7839125,0.08855939302948047,0.7807,-1.6181371640625,10.004730625,-0.026249999999999885
WFIRST_X625,8.0,10.00,-2.20,-2.221625,0.019098020185349045,-2.2190000000000003,0.41907500000000003,0.20645852943145745,0.4448500000000001,-2.02248449375,9.973180625000001,-0.021624999999999783
WFIRST_X625,8.0,10.00,0.00,0.005500000000000001,0.03967996975805299,0.0145,0.5071125000000001,0.1681257894962876,0.53125,0.0007571796875000031,9.990135000000002,0.005500000000000001
WFIRST_X625,8.0,10.00,0.10,0.09825,0.03804848880047668,0.10250000000000001,0.5103625,0.23357589739472262,0.4549,0.057440556250000004,10.005674375,-0.0017500000000000016
WFIRST_X625,8.0,10.10,-0.20,-0.197125,0.023218728970380784,-0.20299999999999999,0.632575,0.1884384166644371,0.6974,-0.15487319375,10.0420225,0.0028750000000000164
WFIRST_X625,8.0,10.10,-0.50,-0.501125,0.03242852717901324,-0.51,0.38868749999999996,0.24281216216192714,0.3857,-0.43024753125,10.032704999999998,-0.0011250000000000426
WFIRST_X625,8.0,10.10,-0.80,-0.816875,0.05679885012040294,-0.802,0.48227499999999995,0.2370170128387412,0.46285,-0.7364915187500001,10.03931,-0.016874999999999973
WFIRST_X625,8.0,10.10,-1.30,-1.315125,0.014286685234861153,-1.31,0.6256250000000001,0.20755453951913458,0.70625,-1.1921663390625004,10.066108750000001,-0.015125000000000055
WFIRST_X625,8.0,10.10,-1.80,-1.841125,0.015511588409959856,-1.839,0.8703000000000001,0.0975208567435705,0.873,-1.72717665,10.083224374999999,-0.041124999999999856
WFIRST_X625,8.0,10.10,-2.20,-2.234,0.010700467279516358,-2.233,0.8207375,0.10474867466345338,0.8447,-2.0815134296875,10.060575625,-0.03399999999999981
WFIRST_X625,8.0,10.10,0.00,0.0315,0.0502369386009936,0.026000000000000002,0.43195000000000006,0.26568648817732526,0.4026,0.025821051562500006,10.021166875,0.0315
WFIRST_X625,8.0,10.10,0.10,0.069,0.05722324702426453,0.0925,0.4838625,0.3108162235851758,0.6191,0.08038870156250001,10.060993125,-0.031
WFIRST_X625,8.0,9.30,-0.20,-0.20024999999999998,0.030239667656903904,-0.19949999999999998,0.41236249999999997,0.14051362867618927,0.45620000000000005,-0.18884554843749998,9.3488675,-0.00024999999999997247
WFIRST_X625,8.0,9.30,-0.50,-0.475125,0.02434356947943337,-0.47100000000000003,0.39897499999999997,0.17245820326966183,0.37815,-0.49756330625000006,9.354721875,0.02487499999999998
WFIRST_X625,8.0,9.30,-0.80,-0.8163750000000001,0.007279036680770301,-0.8160000000000001,0.64695,0.0785668027859095,0.64245,-0.7924098859375001,9.324692500000001,-0.01637500000000003
WFIRST_X625,8.0,9.30,-1.30,-1.3165,0.004272001872658763,-1.3175,0.74715,0.03997524233822733,0.75805,-1.3171769562500002,9.324728125,-0.01649999999999996
WFIRST_X625,8.0,9.30,-1.80,-1.817875,0.008037995707886355,-1.8175,0.6456875,0.0538792733224011,0.6378999999999999,-1.7411738968750001,9.314615625,-0.017874999999999863
WFIRST_X625,8.0,9.30,-2.20,-2.22325,0.006703543838895918,-2.224,0.781675,0.04704938230200265,0.77195,-2.1760242875,9.293353749999998,-0.023249999999999993
WFIRST_X625,8.0,9.30,0.00,0.01275,0.02130580906701269,0.004,0.583125,0.18350424211717833,0.63215,-0.0179730390625,9.33665375,0.01275
WFIRST_X625,8.0,9.30,0.10,0.10200000000000001,0.007035623639735142,0.10300000000000001,0.7774874999999999,0.12387168196868079,0.79465,0.0864807796875,9.30596875,0.0020000000000000018
WFIRST_X625,8.0,9.50,-0.20,-0.182625,0.03130869487857965,-0.17550000000000002,0.2685875,0.12526882530681765,0.28315,-0.220558809375,9.571300625,0.017375
WFIRST_X625,8.0,9.50,-0.50,-0.46725,0.020614012224698032,-0.4585,0.3455375,0.15671962973332343,0.3057,-0.43144984374999995,9.525241875,0.03275
WFIRST_X625,8.0,9.50,-0.80,-0.832125,0.012343393982207641,-0.835,0.52335,0.23331642676845538,0.5481,-0.7108778656250001,9.525534375,-0.03212499999999996
WFIRST_X625,8.0,9.50,-1.30,-1.329375,0.010197272919756573,-1.3275000000000001,0.6470499999999999,0.1047210699907139,0.6308499999999999,-1.2659242890624998,9.533741249999999,-0.02937499999999993
WFIRST_X625,8.0,9.50,-1.80,-1.81575,0.008884677821958422,-1.8155000000000001,0.6345375,0.05486064020543326,0.65505,-1.7424314,9.515111875,-0.01574999999999993
WFIRST_X625,8.0,9.50,-2.20,-2.2363750000000002,0.009245776062613687,-2.24,0.8453875,0.04051053682376969,0.8568,-2.1875908609375,9.49425,-0.036375000000000046
WFIRST_X625,8.0,9.50,0.00,0.035625000000000004,0.02113017688047121,0.05,0.152425,0.14410283437531687,0.12010000000000004,-0.04818234375,9.56092875,0.035625000000000004
WFIRST_X625,8.0,9.50,0.10,0.07137500000000001,0.023957971011753062,0.0655,0.39622500000000005,0.1753022229608056,0.41685000000000005,0.0469910734375,9.547130625000001,-0.028624999999999998
WFIRST_X625,8.0,9.70,-0.20,-0.146125,0.09047435755505534,-0.16999999999999998,0.2709625,0.2312664855610298,0.2137,-0.18406474687500002,9.76625875,0.053875000000000006
WFIRST_X625,8.0,9.70,-0.50,-0.47350000000000003,0.03233419242844949,-0.4595,0.3481125,0.1741901435034428,0.34225,-0.34855616718750004,9.685759375,0.026499999999999968
WFIRST_X625,8.0,9.70,-0.80,-0.8063750000000001,0.01969731898000333,-0.8085,0.5485625000000001,0.14906537104153333,0.5646,-0.6845915671875,9.7246475,-0.0063750000000000195
WFIRST_X625,8.0,9.70,-1.30,-1.325625,0.014097318007337408,-1.3215,0.6619625,0.14600731948690107,0.7041999999999999,-1.2392523765625,9.7416125,-0.02562500000000001
WFIRST_X625,8.0,9.70,-1.80,-1.8242500000000001,0.01614581989246758,-1.823,0.572375,0.1318474852812901,0.5406000000000001,-1.71242416875,9.753073125,-0.024250000000000105
WFIRST_X625,8.0,9.70,-2.20,-2.227875,0.014451967859084078,-2.232,0.7592875,0.17392020754860546,0.7865,-2.0611045234375,9.684827499999999,-0.027874999999999872
WFIRST_X625,8.0,9.70,0.00,0.00625,0.029973947020704498,0.0,0.062474999999999996,0.1421626423326466,0.0,-0.023100520312500004,9.740018125,0.00625
WFIRST_X625,8.0,9.70,0.10,0.06825,0.034372045327562335,0.05,0.2348,0.16066722596721458,0.25870000000000004,0.03263288125,9.776864374999999,-0.03175
WFIRST_X625,8.0,9.90,-0.20,-0.15662500000000001,0.01752810243580292,-0.15,0.29669999999999996,0.18535837585606968,0.27869999999999995,-0.23773132343749998,9.983513750000002,0.043375
WFIRST_X625,8.0,9.90,-0.50,-0.410625,0.15679998206313672,-0.45,0.29123750000000004,0.25895924842289375,0.20765000000000003,-0.34545515468750004,9.8722625,0.08937499999999998
WFIRST_X625,8.0,9.90,-0.80,-0.8037500000000001,0.03623102951890823,-0.8105,0.39535,0.16958690250134295,0.37095,-0.6590395656249999,9.900442499999999,-0.003750000000000031
WFIRST_X625,8.0,9.90,-1.30,-1.332625,0.010427577618987077,-1.33,0.578675,0.11314980943421866,0.58565,-1.20046946875,9.929725,-0.032624999999999904
WFIRST_X625,8.0,9.90,-1.80,-1.8275,0.014044571905188118,-1.8285,0.6752,0.02597176351347748,0.6789000000000001,-1.69804748125,9.934828125000001,-0.027499999999999858
WFIRST_X625,8.0,9.90,-2.20,-2.230125,0.010493301434724997,-2.2314999999999996,0.677325,0.1318412089409074,0.6736,-2.056107275,9.874705,-0.030124999999999957
WFIRST_X625,8.0,9.90,0.00,-0.0105,0.018621224449536074,0.0,0.08552499999999999,0.1654992956933654,0.0,-0.035414746875,9.950780625000002,-0.0105
WFIRST_X625,8.0,9.90,0.10,0.025,0.07905694150420949,0.05,0.13282500000000003,0.14092526166376274,0.09925000000000003,0.015417556249999997,10.011439999999999,-0.07500000000000001
WFIRST_X625,10.0,10.00,-0.20,-0.19775,0.03902162861798569,-0.2075,0.4396875,0.2647739103343643,0.47405,-0.12196508906250003,9.932735000000001,0.002250000000000002
WFIRST_X625,10.0,10.00,-0.50,-0.4405,0.1710686996501698,-0.483,0.25965000000000005,0.2066838588279211,0.24045,-0.3257374437500001,9.971320000000002,0.0595
WFIRST_X625,10.0,10.00,-0.80,-0.5875,0.34074880777487687,-0.75,0.211425,0.22041619013811126,0.12735,-0.45481697343750005,9.882979375,0.21250000000000002
WFIRST_X625,10.0,10.00,-1.30,-1.3297500000000002,0.012376893794486586,-1.3285,0.689875,0.13645558572297434,0.69105,-1.1766713703125,9.979312499999999,-0.029750000000000165
WFIRST_X625,10.0,10.00,-1.80,-1.834625,0.01816547205552336,-1.8385,0.6507499999999999,0.1616284937750767,0.74775,-1.6071967499999995,9.98304875,-0.034624999999999906
WFIRST_X625,10.0,10.00,-2.20,-1.931875,0.7308545405037858,-2.2145,0.319375,0.2700086422228,0.15644999999999998,-1.9120291953125,9.984709375,0.26812500000000017
WFIRST_X625,10.0,10.00,0.00,-0.008625,0.039156536810601626,-0.0095,0.2711125,0.27397799837532577,0.22400000000000003,-0.0161723984375,9.951085,-0.008625
