filt,dist,age,feh,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted,feh_diff_mean
WFIRST_X606,8.0,10.1,-2.2,-2.1963999999999997,0.0055713553108736125,-2.1965,0.92784,0.059848762727394776,0.9527,-2.0995307779999997,10.0844515,0.0036000000000004917
WFIRST_X606,8.0,10.1,-1.8,-1.7978999999999998,0.006818357573492322,-1.7990000000000002,0.9354800000000001,0.06049073978717733,0.95435,-1.727885122,10.088826500000001,0.002100000000000213
WFIRST_X606,8.0,10.1,-1.3,-1.3022,0.009977975746613178,-1.303,0.77733,0.19697952710878355,0.8466,-1.1513300419999999,10.070575,-0.0021999999999999797
WFIRST_X606,8.0,10.1,-0.8,-0.8145,0.01854319282108666,-0.8085,0.6612500000000001,0.24323192738618835,0.72085,-0.7050844040000002,10.056772500000001,-0.014499999999999957
WFIRST_X606,8.0,10.1,-0.5,-0.5009,0.022774766738651798,-0.5025,0.7149,0.2544945382518061,0.80105,-0.418281212,10.0620145,-0.0009000000000000119
WFIRST_X606,8.0,10.1,-0.2,-0.21280000000000002,0.05675702599678739,-0.191,0.52766,0.27092213715383245,0.51355,-0.145143792,10.014628,-0.012800000000000006
WFIRST_X606,8.0,10.1,0.0,0.0069999999999999975,0.04100487775862769,0.0115,0.51931,0.23929536330652126,0.5652999999999999,0.020603738000000003,10.017723499999999,0.0069999999999999975
WFIRST_X606,8.0,10.1,0.1,0.10270000000000001,0.02560488234692751,0.108,0.76644,0.17568000569216746,0.83445,0.083940838,10.0739095,0.002700000000000008
WFIRST_X606,10.0,9.3,-2.2,-2.1999000000000004,0.006609841147864217,-2.201,0.9079200000000001,0.04609472421004382,0.9250499999999999,-2.1234204690000005,9.290759500000002,9.999999999976694e-05
WFIRST_X606,10.0,9.3,-1.8,-1.7972000000000001,0.003544009029333975,-1.7985000000000002,0.8455200000000002,0.06387219739448455,0.8636,-1.7093693700000006,9.310465500000003,0.0027999999999999137
WFIRST_X606,10.0,9.3,-1.3,-1.3162999999999998,0.022781790974372523,-1.315,0.4814299999999999,0.15359829458688662,0.5484,-1.1319042439999998,9.3541645,-0.01629999999999976
WFIRST_X606,10.0,9.3,-0.8,-0.8106,0.01953560851368596,-0.8089999999999999,0.4518,0.05863360811002509,0.45365,-0.63241635,9.3123565,-0.010599999999999943
