filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted
WFIRST_X625,4.0,10.00,0.10,10.10,-0.0063750000000000005,0.025263300952171712,-0.003,0.059637499999999996,0.0220847762893356,0.06845000000000001,-0.0003801890625,0.6023387499999999
WFIRST_X625,4.0,10.00,0.10,9.90,0.03125,0.049607837082461075,0.0,0.0056124999999999925,0.009196526178400194,0.0,0.00017539062499999977,0.055563749999999926
WFIRST_X625,4.0,10.00,0.10,9.95,0.10450000000000001,0.04362338822237447,0.11350000000000002,0.07215,0.040173498727394875,0.07505,0.007539675000000001,0.7178925
WFIRST_X625,4.0,10.10,-0.20,10.00,-0.125,0.125,-0.125,0.008525000000000019,0.011020974321719496,0.0,-0.0010656250000000023,0.08525000000000019
WFIRST_X625,4.0,10.10,-0.20,10.05,-0.24875000000000003,0.12006638788603578,-0.22199999999999998,0.057800000000000004,0.04327744793769616,0.05069999999999997,-0.014377750000000003,0.5808900000000001
WFIRST_X625,4.0,10.10,-0.20,10.10,-0.21125,0.0025372228912730523,-0.21200000000000002,0.9276125,0.03323429845430771,0.93445,-0.19595814062499997,9.36888625
WFIRST_X625,4.0,10.10,-0.50,10.00,-0.1625,0.29869507863371303,0.0,0.0012000000000000066,0.002717075633838697,0.0,-0.00019500000000000108,0.012000000000000066
WFIRST_X625,4.0,10.10,-0.50,10.05,-0.522625,0.020892208475888824,-0.5205,0.079325,0.03502730185155569,0.06690000000000007,-0.041457228125,0.7972162500000001
WFIRST_X625,4.0,10.10,-0.50,10.10,-0.511,0.0033541019662496874,-0.5115000000000001,0.9180875000000001,0.03459445177698295,0.9291,-0.46914271250000006,9.27268375
WFIRST_X625,4.0,10.10,-0.80,10.00,-0.2875,0.3887077951366553,0.0,0.003025,0.003972011455169774,0.00040000000000001146,-0.0008696874999999999,0.03025
WFIRST_X625,4.0,10.10,-0.80,10.05,-0.823875,0.03322437922670641,-0.8395,0.08033749999999999,0.03383337618018632,0.08455000000000001,-0.06618805781249999,0.807391875
WFIRST_X625,4.0,10.10,-0.80,10.10,-0.815375,0.0026427968139832348,-0.8154999999999999,0.9076,0.031343938808005595,0.8982,-0.74003435,9.16676
WFIRST_X625,4.0,10.10,-1.30,10.00,-0.20625,0.5456862079070717,0.0,0.00020000000000000573,0.0005291502622129333,0.0,-4.125000000000118e-05,0.0020000000000000573
WFIRST_X625,4.0,10.10,-1.30,10.05,-1.38,0.013360389215887405,-1.38,0.151925,0.01732301575938787,0.1516,-0.2096565,1.5268462500000002
WFIRST_X625,4.0,10.10,-1.30,10.10,-1.31425,0.0021065374432941014,-1.3145,0.84575,0.017316321780331993,0.846,-1.1115269374999999,8.542075
WFIRST_X625,4.0,10.10,-1.80,10.00,-0.28125,0.7441175562369161,0.0,0.00037500000000000033,0.0009921567416492224,0.0,-0.0001054687500000001,0.0037500000000000033
WFIRST_X625,4.0,10.10,-1.80,10.05,-1.895,0.010700467279516384,-1.8935,0.17696250000000002,0.0176161813044144,0.17855,-0.3353439375,1.7784731250000003
WFIRST_X625,4.0,10.10,-1.80,10.10,-1.8205,0.0022912878474779463,-1.8205,0.8202,0.017164352594840258,0.8185,-1.4931741,8.28402
WFIRST_X625,4.0,10.10,-2.20,10.00,-1.6875,0.9742785792574935,-2.25,0.020949999999999996,0.023031391621002827,0.012850000000000028,-0.03535312499999999,0.20949999999999996
WFIRST_X625,4.0,10.10,-2.20,10.05,-2.22575,0.034112864142431684,-2.2439999999999998,0.06775000000000003,0.045268559729684354,0.044999999999999984,-0.1507945625000001,0.6808875000000004
WFIRST_X625,4.0,10.10,-2.20,10.10,-2.244625,0.003497767144908311,-2.245,0.901775,0.0433479454530431,0.90815,-2.024146709375,9.107927499999999
WFIRST_X625,4.0,10.10,0.00,10.00,0.00625,0.029973947020704498,0.0,0.0005625000000000213,0.001062941084914907,0.0,3.5156250000001333e-06,0.005625000000000213
WFIRST_X625,4.0,10.10,0.00,10.05,-0.010375,0.0343290602114302,0.0,0.02681249999999999,0.04054520432492602,0.01150000000000001,-0.0002781796874999999,0.26946562499999993
WFIRST_X625,4.0,10.10,0.00,10.10,-0.011,0.0018027756377319946,-0.0105,0.9697250000000001,0.040156840948959105,0.98645,-0.010666975,9.7942225
WFIRST_X625,4.0,10.10,0.10,10.00,0.0505,0.050514849301962685,0.05,0.012474999999999986,0.014767172207298174,0.005199999999999982,0.0006299874999999993,0.12474999999999986
WFIRST_X625,4.0,10.10,0.10,10.05,0.094125,0.05113569570270849,0.093,0.05437500000000001,0.04733248752178573,0.048199999999999965,0.005118046875000001,0.5464687500000001
WFIRST_X625,4.0,10.10,0.10,10.10,0.09075,0.0024874685927665473,0.0905,0.9327,0.052852034019515284,0.93895,0.084642525,9.420269999999999
WFIRST_X625,4.0,9.30,-0.20,9.20,-0.09325,0.12039076999504572,0.0,0.005237499999999992,0.009538466530318163,0.0,-0.0004883968749999993,0.04818499999999992
WFIRST_X625,4.0,9.30,-0.20,9.25,-0.20099999999999998,0.02091650066335189,-0.2025,0.11916250000000003,0.024061116843363685,0.11550000000000005,-0.023951662500000005,1.1022531250000003
WFIRST_X625,4.0,9.30,-0.20,9.30,-0.20950000000000002,0.0024494897427831805,-0.209,0.8487875,0.020600208585109036,0.85095,-0.17782098125,7.893723750000001
WFIRST_X625,4.0,9.30,-0.20,9.35,-0.0875,0.15155444566227674,0.0,0.0060999999999999995,0.013192422067232383,0.0,-0.0005337499999999999,0.057034999999999995
WFIRST_X625,4.0,9.30,-0.20,9.40,-0.2375,0.2446298223847616,-0.175,0.000975000000000001,0.0017725334975678179,0.00010000000000000005,-0.00023156250000000024,0.00916500000000001
WFIRST_X625,4.0,9.30,-0.50,9.20,-0.05625,0.14882351124738322,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-0.50,9.25,-0.493,0.02117191535974014,-0.48450000000000004,0.1425,0.03721720032458109,0.13394999999999996,-0.0702525,1.318125
WFIRST_X625,4.0,9.30,-0.50,9.30,-0.5121249999999999,0.0027128168017763405,-0.513,0.78975,0.0344387499773148,0.7873,-0.40445071874999994,7.3446750000000005
WFIRST_X625,4.0,9.30,-0.50,9.35,-0.32025,0.6381382589219987,0.0,0.0009125000000000001,0.002414248071346439,0.0,-0.000292228125,0.008531875000000001
WFIRST_X625,4.0,9.30,-0.50,9.40,-0.37349999999999994,0.2914888505586449,-0.55,0.007025000000000002,0.008643313889938282,0.0009499999999999995,-0.0026238375,0.06603500000000002
WFIRST_X625,4.0,9.30,-0.80,9.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.30,-0.80,9.25,-0.816125,0.031691629415351925,-0.819,0.09705000000000001,0.0503615180470168,0.08365,-0.07920493125000001,0.8977125000000001
WFIRST_X625,4.0,9.30,-0.80,9.30,-0.81725,0.0033819373146171737,-0.8160000000000001,0.8399,0.06301658511852257,0.8536,-0.686408275,7.811070000000001
WFIRST_X625,4.0,9.30,-0.80,9.35,-1.2435,0.420384050601352,-0.9510000000000001,0.011725000000000001,0.010524703083697896,0.010850000000000002,-0.014580037500000002,0.10962875000000001
WFIRST_X625,4.0,9.30,-0.80,9.40,-0.34875,0.4527330201122953,0.0,0.014962499999999998,0.020503532470040373,0.0,-0.005218171874999999,0.14064749999999998
WFIRST_X625,4.0,9.30,-1.30,9.20,-0.2875,0.50046853047919,0.0,0.002187499999999995,0.00531329405830319,0.0,-0.0006289062499999985,0.020124999999999952
WFIRST_X625,4.0,9.30,-1.30,9.25,-1.3331250000000001,0.019290136728390528,-1.3395000000000001,0.0756375,0.019547885915106013,0.07169999999999999,-0.1008342421875,0.699646875
WFIRST_X625,4.0,9.30,-1.30,9.30,-1.32225,0.0013919410907075216,-1.3219999999999998,0.8786125,0.024593212351175307,0.88055,-1.161745378125,8.171096250000002
WFIRST_X625,4.0,9.30,-1.30,9.35,-1.4878749999999998,0.04890408341846319,-1.45,0.025862500000000004,0.022154115729362794,0.0174,-0.038480167187500004,0.24181437500000003
WFIRST_X625,4.0,9.30,-1.30,9.40,-0.978,0.7616350832255563,-1.487,0.014125,0.01876917353001991,0.0,-0.01381425,0.132775
WFIRST_X625,4.0,9.30,-1.80,9.20,-0.26875,0.7110456648486086,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-1.80,9.25,-1.7695,0.011926860441876616,-1.7685,0.1368875,0.0112132106798187,0.138,-0.24222243125,1.2662093749999999
WFIRST_X625,4.0,9.30,-1.80,9.30,-1.817375,0.0018666480653835515,-1.817,0.8628374999999999,0.011026325033754456,0.86185,-1.5680993015624998,8.02438875
WFIRST_X625,4.0,9.30,-1.80,9.35,-0.26875,0.7110456648486086,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-1.80,9.40,-0.55,0.9529559276272959,0.0,0.00018749999999999998,0.0003950870157319777,0.0,-0.000103125,0.0017624999999999997
WFIRST_X625,4.0,9.30,-2.20,9.20,-0.5375,0.9309773090682715,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-2.20,9.25,-2.151,0.0018027756377319809,-2.15,0.1329125,0.0101090847137612,0.13044999999999995,-0.28589478749999997,1.2294406249999998
WFIRST_X625,4.0,9.30,-2.20,9.30,-2.20925,0.0009682458365517475,-2.209,0.8665,0.01029186572007234,0.8691,-1.9143151250000001,8.05845
WFIRST_X625,4.0,9.30,-2.20,9.35,-0.5625,0.9742785792574935,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-2.20,9.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.30,0.00,9.20,-0.011875,0.10511712217807334,0.0,0.004112499999999991,0.00961644912376704,0.00024999999999997247,-4.8835937499999895e-05,0.03783499999999992
WFIRST_X625,4.0,9.30,0.00,9.25,0.0063750000000000005,0.015361782936885941,0.004,0.2023375,0.05439574747854834,0.20984999999999998,0.0012899015625000001,1.871621875
WFIRST_X625,4.0,9.30,0.00,9.30,0.001,0.003807886552931954,0.0025,0.6395124999999999,0.05896637680704149,0.6452499999999999,0.0006395124999999999,5.94746625
WFIRST_X625,4.0,9.30,0.00,9.35,-0.06875,0.0933324032691755,0.0,0.0018875000000000003,0.0031845084000517274,0.0,-0.00012976562500000003,0.017648125
WFIRST_X625,4.0,9.30,0.00,9.40,-0.08262499999999999,0.06991590931254488,-0.1055,0.038912499999999996,0.03448142389388814,0.04139999999999999,-0.0032151453124999994,0.3657775
WFIRST_X625,4.0,9.30,0.10,9.20,0.00625,0.016535945694153693,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.30,0.10,9.25,0.094125,0.013327016732937643,0.0975,0.19816250000000002,0.04530846878619933,0.2107,0.0186520453125,1.8330031250000003
WFIRST_X625,4.0,9.30,0.10,9.30,0.09075,0.002817356917396164,0.091,0.69265,0.06732467972445172,0.7019,0.0628579875,6.441645
WFIRST_X625,4.0,9.30,0.10,9.35,-0.1125,0.1964529205687714,0.0,0.00047499999999999973,0.0008227241335952173,0.0,-5.343749999999997e-05,0.004441249999999997
WFIRST_X625,4.0,9.30,0.10,9.40,0.008624999999999999,0.10641890985628447,0.0495,0.014224999999999996,0.012771134444519798,0.011749999999999997,0.00012269062499999995,0.13371499999999997
WFIRST_X625,4.0,9.50,-0.20,9.40,-0.068375,0.09260661086013243,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.50,-0.20,9.45,-0.20375,0.02813694190916987,-0.214,0.149225,0.052784414129551524,0.1471,-0.030404593749999997,1.41017625
WFIRST_X625,4.0,9.50,-0.20,9.50,-0.207875,0.004702060718451008,-0.207,0.7361375,0.05774584265338935,0.74745,-0.1530245828125,6.99330625
WFIRST_X625,4.0,9.50,-0.20,9.55,-0.09375,0.2242173889331512,0.0,0.012650000000000002,0.02172590619513948,0.0,-0.0011859375000000001,0.12080750000000003
WFIRST_X625,4.0,9.50,-0.20,9.60,-0.11975,0.15749742061379926,0.0,0.005775,0.012412669938413733,0.0,-0.0006915562499999999,0.055439999999999996
WFIRST_X625,4.0,9.50,-0.50,9.40,-0.32862500000000006,0.507383715125939,0.0,0.003275,0.008664835543736534,0.0,-0.0010762468750000003,0.030785000000000003
WFIRST_X625,4.0,9.50,-0.50,9.45,-0.423625,0.16278969370018484,-0.472,0.06916249999999997,0.05395375189687925,0.06479999999999997,-0.029298964062499988,0.6535856249999997
WFIRST_X625,4.0,9.50,-0.50,9.50,-0.5122500000000001,0.002222048604328899,-0.513,0.8177875,0.055941474719120504,0.8331000000000001,-0.4189116468750001,7.76898125
WFIRST_X625,4.0,9.50,-0.50,9.55,-0.5694999999999999,0.02140093455903267,-0.56,0.04925,0.02708472816921004,0.053700000000000005,-0.028047874999999996,0.4703375000000001
WFIRST_X625,4.0,9.50,-0.50,9.60,-0.39237500000000003,0.3055200228708423,-0.593,0.0255,0.026451464987784702,0.020700000000000003,-0.0100055625,0.24479999999999996
WFIRST_X625,4.0,9.50,-0.80,9.40,-0.3375,0.593058808213823,0.0,0.0002375000000000016,0.0006283659363778445,0.0,-8.015625000000054e-05,0.0022325000000000153
WFIRST_X625,4.0,9.50,-0.80,9.45,-0.816125,0.040160420503276596,-0.827,0.0597375,0.026170400145011152,0.06314999999999998,-0.0487532671875,0.5645193749999999
WFIRST_X625,4.0,9.50,-0.80,9.50,-0.816375,0.0039980463979298626,-0.8155000000000001,0.8695124999999999,0.018042618816291607,0.8672,-0.7098482671874999,8.26036875
WFIRST_X625,4.0,9.50,-0.80,9.55,-0.9512499999999999,0.002947456530637938,-0.95,0.048937499999999995,0.019093253880624956,0.0519,-0.04655179687499999,0.467353125
WFIRST_X625,4.0,9.50,-0.80,9.60,-0.4875,0.48846059206449804,-0.475,0.00785,0.009205433178292045,0.00445,-0.0038268749999999995,0.07536
WFIRST_X625,4.0,9.50,-1.30,9.40,-0.9082500000000001,0.7208165075107534,-1.35,0.012574999999999989,0.015695281934390338,0.0022499999999999742,-0.011421243749999992,0.11820499999999991
WFIRST_X625,4.0,9.50,-1.30,9.45,-1.317,0.03854867053479276,-1.334,0.06831250000000001,0.03215289401826841,0.07270000000000004,-0.08996756250000001,0.6455531250000001
WFIRST_X625,4.0,9.50,-1.30,9.50,-1.3275000000000001,0.004472135954999512,-1.329,0.9038375000000001,0.027314874038699134,0.9087,-1.1998442812500003,8.586456250000001
WFIRST_X625,4.0,9.50,-1.30,9.55,-0.704375,0.7052456907879693,-0.675,0.01055,0.013546955377500882,0.00345,-0.00743115625,0.10075250000000001
WFIRST_X625,4.0,9.50,-1.30,9.60,-0.55625,0.7186956501190195,0.0,0.0022375,0.00388520832774769,0.0,-0.001244609375,0.02148
WFIRST_X625,4.0,9.50,-1.80,9.40,-0.23125,0.6118299906836866,0.0,0.00014999999999999736,0.0003968626966596816,0.0,-3.468749999999939e-05,0.0014099999999999753
WFIRST_X625,4.0,9.50,-1.80,9.45,-1.817875,0.013317633986560808,-1.8175,0.1948125,0.024366392711068257,0.1936,-0.3541447734375,1.840978125
WFIRST_X625,4.0,9.50,-1.80,9.50,-1.8198750000000001,0.003370367190678155,-1.8199999999999998,0.804025,0.02431325512966128,0.8048,-1.4632249968750002,7.6382375
WFIRST_X625,4.0,9.50,-1.80,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.50,-1.80,9.60,-0.4985,0.8720038704042545,0.0,4.9999999999999996e-05,0.00013228756555322952,0.0,-2.4925e-05,0.00047999999999999996
WFIRST_X625,4.0,9.50,-2.20,9.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.50,-2.20,9.45,-2.194125,0.010505207042224273,-2.1959999999999997,0.17585,0.010787840377017067,0.17709999999999998,-0.38583688125000004,1.6617825
WFIRST_X625,4.0,9.50,-2.20,9.50,-2.218125,0.001899835519196416,-2.218,0.8224875,0.010430177071843022,0.82175,-1.8243800859375001,7.81363125
WFIRST_X625,4.0,9.50,-2.20,9.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.50,-2.20,9.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.50,0.00,9.40,0.03125,0.07880950133074056,0.05,0.027475000000000027,0.02996567828366314,0.021350000000000036,0.0008585937500000008,0.25826500000000024
WFIRST_X625,4.0,9.50,0.00,9.45,0.03125,0.03583904993160394,0.0455,0.07184999999999998,0.050221434666883044,0.07494999999999996,0.0022453124999999995,0.6789824999999998
WFIRST_X625,4.0,9.50,0.00,9.50,0.00012499999999999968,0.004648588495446763,0.0005,0.6702875,0.08082333260729847,0.6577000000000001,8.378593749999979e-05,6.36773125
WFIRST_X625,4.0,9.50,0.00,9.55,-0.03125,0.024206145913796356,-0.05,0.0373625,0.038137020645955026,0.03235,-0.001167578125,0.356811875
WFIRST_X625,4.0,9.50,0.00,9.60,-0.14625,0.006495190528383286,-0.15,0.0895375,0.019857047709818297,0.08555,-0.013094859375,0.85956
WFIRST_X625,4.0,9.50,0.10,9.40,0.083,0.06109828148156051,0.087,0.01908749999999998,0.020420788274452078,0.011849999999999972,0.0015842624999999983,0.17942249999999982
WFIRST_X625,4.0,9.50,0.10,9.45,0.07325,0.01861954618136543,0.08099999999999999,0.07433750000000001,0.04576188199528072,0.08174999999999999,0.0054452218750000005,0.7024893750000001
WFIRST_X625,4.0,9.50,0.10,9.50,0.094625,0.0034977671449083043,0.0935,0.8229375000000001,0.059162064228270465,0.8389,0.07787046093750001,7.817906250000001
WFIRST_X625,4.0,9.50,0.10,9.55,0.0375,0.06495190528383289,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.50,0.10,9.60,-0.00625,0.03903123748998999,0.0,0.012525,0.010952482595284047,0.012700000000000003,-7.828125000000001e-05,0.12023999999999999
WFIRST_X625,4.0,9.70,-0.20,9.60,-0.15,0.16201851746019652,-0.125,0.004299999999999998,0.007288175354641226,0.0,-0.0006449999999999997,0.04127999999999998
WFIRST_X625,4.0,9.70,-0.20,9.65,-0.23075,0.032942184202022794,-0.2475,0.07023750000000001,0.04709721163455433,0.06530000000000002,-0.016207303125000003,0.6777918750000002
WFIRST_X625,4.0,9.70,-0.20,9.70,-0.204875,0.0049101298353506,-0.204,0.7431375,0.06980053612795534,0.7697999999999999,-0.1522502953125,7.208433749999999
WFIRST_X625,4.0,9.70,-0.20,9.75,-0.1765,0.10715292809811591,-0.25,0.028775,0.04722443091239956,0.0,-0.005078787499999999,0.28055625
WFIRST_X625,4.0,9.70,-0.50,9.60,-0.178375,0.3646210147193933,0.0,0.0004750000000000032,0.0008481597726843849,0.0,-8.472812500000058e-05,0.00456000000000003
WFIRST_X625,4.0,9.70,-0.50,9.65,-0.47625000000000006,0.18024063775963511,-0.548,0.07851249999999999,0.07576289391087167,0.06164999999999998,-0.037391578125,0.7576456249999999
WFIRST_X625,4.0,9.70,-0.50,9.70,-0.5001249999999999,0.015177594506376822,-0.504,0.7362624999999999,0.16851941978226126,0.7715,-0.36822328281249994,7.141746249999999
WFIRST_X625,4.0,9.70,-0.50,9.75,-0.585,0.02138924963620744,-0.583,0.169475,0.09047828123367507,0.14695000000000003,-0.09914287499999999,1.65238125
WFIRST_X625,4.0,9.70,-0.80,9.60,-0.5125,0.5278198082679353,-0.425,0.001799999999999996,0.0036711714751561154,0.00024999999999997247,-0.0009224999999999979,0.017279999999999962
WFIRST_X625,4.0,9.70,-0.80,9.65,-0.771375,0.03275644020646931,-0.7535000000000001,0.043675000000000005,0.035863238490130823,0.03975000000000001,-0.03368980312500001,0.4214637500000001
WFIRST_X625,4.0,9.70,-0.80,9.70,-0.8185,0.005220153254455265,-0.8200000000000001,0.89315,0.05331974306014612,0.91855,-0.731043275,8.663554999999999
WFIRST_X625,4.0,9.70,-0.80,9.75,-0.929125,0.03316412783415236,-0.95,0.055862499999999995,0.033503952658604334,0.0561,-0.05190324531249999,0.544659375
WFIRST_X625,4.0,9.70,-1.30,9.60,-0.75,0.7591113225344489,-0.675,0.004500000000000018,0.007834698462608486,5.0000000000050004e-05,-0.0033750000000000134,0.04320000000000017
WFIRST_X625,4.0,9.70,-1.30,9.65,-1.3562500000000002,0.0068510948030223555,-1.3545,0.136525,0.037939680744571366,0.12755,-0.18516203125000003,1.31746625
WFIRST_X625,4.0,9.70,-1.30,9.70,-1.321625,0.0036379080527138025,-1.322,0.8509,0.04307307743823279,0.8671,-1.1245707125,8.25373
WFIRST_X625,4.0,9.70,-1.30,9.75,-0.675,0.6768493185340442,-0.625,0.0042625,0.005929362845196775,0.0,-0.0028771875,0.041559374999999996
WFIRST_X625,4.0,9.70,-1.80,9.60,-1.176875,0.9235763960685656,-1.75,0.008287500000000003,0.010816126559448174,0.0025000000000000022,-0.009753351562500004,0.07956000000000003
WFIRST_X625,4.0,9.70,-1.80,9.65,-1.8442500000000002,0.010532687216470455,-1.8485,0.200425,0.024544487670350737,0.20389999999999997,-0.36963380625000003,1.93410125
WFIRST_X625,4.0,9.70,-1.80,9.70,-1.822125,0.004754931650402493,-1.8225,0.7827999999999999,0.019404058853755294,0.78075,-1.4263594499999999,7.593159999999999
