filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median
WFIRST_X625,4,10.00,-1.30,9.85,-0.26875,0.5110879938914629,0.0,0.0011499999999999844,0.0024556058315617184,0.0
WFIRST_X625,4,10.00,-1.30,9.90,-0.169,0.39376642822871527,0.0,0.00043749999999999345,0.0010839020942871084,0.0
WFIRST_X625,4,10.00,-1.30,9.95,-0.438,0.5532729886773798,-0.024,0.0022625000000000145,0.00513929409063153,0.0
WFIRST_X625,4,10.00,-1.80,10.00,-1.7795,0.003570714214271432,-1.7790000000000001,0.757325,0.02939650276818657,0.75525
WFIRST_X625,4,10.00,-1.80,10.05,-1.7222499999999998,0.004656984002549316,-1.7235,0.23951250000000002,0.029452565147198982,0.23885
WFIRST_X625,4,10.00,-1.80,10.10,-0.18125,0.4795424251304571,0.0,8.750000000000424e-05,0.0002315032397181629,0.0
WFIRST_X625,4,10.00,-1.80,9.10,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.15,-0.3375,0.6035053852286656,0.0,3.749999999999587e-05,6.95970545353676e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.20,-0.19375,0.5126143165187644,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.25,-0.225,0.5766281297335397,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.30,-0.35950000000000004,0.655863362294312,0.0,3.749999999999587e-05,9.921567416491121e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.35,-0.23125,0.6118299906836866,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0
WFIRST_X625,4,10.00,-1.80,9.40,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.45,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4,10.00,-1.80,9.50,-0.3125,0.5412658773652742,0.0,0.00010000000000000286,0.0001732050807568927,0.0
