filt,dist,age,feh,age_bin,feh_meas_mean,feh_meas_std,feh_meas_median,massdiff_mean,massdiff_std,massdiff_median,feh_weighted,age_weighted
WFIRST_X625,4.0,10.10,-0.80,10.10,-0.783625,0.0011110243021644434,-0.7835,0.9968625,0.0050099744260824345,0.9995,-0.7811663765625,10.068311249999999
WFIRST_X625,4.0,10.10,-1.30,10.00,-0.45,0.7798236980241111,0.0,3.749999999999587e-05,6.959705453536761e-05,0.0,-1.6874999999998144e-05,0.0003749999999999587
WFIRST_X625,4.0,10.10,-1.30,10.05,-0.55625,0.7543364219630391,0.0,0.00037500000000000033,0.0005141740950300723,0.0,-0.0002085937500000002,0.0037687500000000034
WFIRST_X625,4.0,10.10,-1.30,10.10,-1.2858749999999999,0.0020879116360612775,-1.2865,0.9988874999999999,0.0009558209821928004,0.9989,-1.2844444640624997,10.088763749999998
WFIRST_X625,4.0,10.10,-1.80,10.00,-1.25,0.7562241731127087,-1.55,0.002674999999999997,0.002362070066699975,0.0020499999999999963,-0.003343749999999996,0.026749999999999968
WFIRST_X625,4.0,10.10,-1.80,10.05,-0.8375,0.871690168580557,-0.675,0.0016750000000000098,0.0018726652130052468,0.0007000000000000339,-0.0014028125000000082,0.0168337500000001
WFIRST_X625,4.0,10.10,-1.80,10.10,-1.7795,0.0016583123951777433,-1.7795,0.9929874999999999,0.004270959347734421,0.9934000000000001,-1.7670212562499998,10.029173749999998
WFIRST_X625,4.0,10.10,-2.20,10.00,-0.8062499999999999,1.0420645073602688,0.0,0.0007250000000000034,0.0012567318727556862,0.0,-0.0005845312500000027,0.007250000000000034
WFIRST_X625,4.0,10.10,-2.20,10.05,-0.25625,0.6779737734603012,0.0,0.0021624999999999978,0.005721437210177172,0.0,-0.0005541406249999994,0.021733124999999978
WFIRST_X625,4.0,10.10,-2.20,10.10,-2.1502499999999998,0.0025860201081971176,-2.1505,0.99655,0.006686179776225002,0.99915,-2.1428316375,10.065155
WFIRST_X625,4.0,10.10,0.00,10.00,0.12462499999999999,0.04841729417264042,0.15,0.025300000000000003,0.015388632167934879,0.028650000000000064,0.0031530125,0.253
WFIRST_X625,4.0,10.10,0.00,10.05,0.056375,0.059828792190717,0.052000000000000005,0.05023750000000002,0.05397140301817252,0.030450000000000033,0.0028321390625000013,0.5048868750000002
WFIRST_X625,4.0,10.10,0.00,10.10,0.0072499999999999995,0.00258602010819715,0.007,0.9036375,0.043355678333408657,0.9149,0.006551371875,9.12673875
WFIRST_X625,4.0,10.10,0.10,10.00,-0.020125000000000004,0.17359466977704127,0.0,0.002862500000000004,0.005217503593673905,0.0,-5.760781250000009e-05,0.02862500000000004
WFIRST_X625,4.0,10.10,0.10,10.05,-0.05,0.1520690632574555,0.0,0.003850000000000006,0.010148398888494697,0.0,-0.00019250000000000032,0.03869250000000007
WFIRST_X625,4.0,10.10,0.10,10.10,0.11099999999999999,0.002645751311064587,0.11,0.9719875,0.0191530309285502,0.97035,0.10789061249999998,9.81707375
WFIRST_X625,4.0,9.30,-0.20,9.20,-0.01875,0.049607837082461075,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-0.20,9.25,-0.14550000000000002,0.38495681575989804,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-0.20,9.30,-0.190125,0.002471714991660641,-0.191,0.7851250000000001,0.056248861099581375,0.7952,-0.14927189062500001,7.301662500000001
WFIRST_X625,4.0,9.30,-0.20,9.35,-0.190625,0.010839020942871173,-0.194,0.2024875,0.06271107233774591,0.19240000000000002,-0.0385991796875,1.8932581249999998
WFIRST_X625,4.0,9.30,-0.20,9.40,-0.075,0.075,-0.075,0.0081,0.014019272449025306,0.0,-0.0006075,0.07614
WFIRST_X625,4.0,9.30,-0.50,9.20,-0.328375,0.5147921759069382,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0,-4.1046874999995475e-06,0.00011499999999998733
WFIRST_X625,4.0,9.30,-0.50,9.25,-0.300625,0.17871831012797765,-0.3525,0.023887500000000006,0.01791210746255171,0.022799999999999987,-0.007181179687500002,0.22095937500000007
WFIRST_X625,4.0,9.30,-0.50,9.30,-0.4845,0.0030822070014844887,-0.485,0.708725,0.05293129391012468,0.7001999999999999,-0.3433772625,6.591142500000001
WFIRST_X625,4.0,9.30,-0.50,9.35,-0.501,0.012010412149464316,-0.4965,0.2478125,0.06289977022016854,0.2454,-0.1241540625,2.317046875
WFIRST_X625,4.0,9.30,-0.50,9.40,-0.30625,0.24550649176752945,-0.45,0.0052875000000000005,0.009989048690941495,0.00035,-0.0016192968750000003,0.049702500000000004
WFIRST_X625,4.0,9.30,-0.80,9.20,-0.7030000000000001,0.03810839802458247,-0.7085,0.0669625,0.028416321784319645,0.06119999999999998,-0.0470746375,0.6160549999999999
WFIRST_X625,4.0,9.30,-0.80,9.25,-0.45625,0.3548216981809314,-0.7,0.01023750000000001,0.013822982447720912,0.0,-0.0046708593750000044,0.0946968750000001
WFIRST_X625,4.0,9.30,-0.80,9.30,-0.784,0.0022912878474779523,-0.7835,0.708425,0.05538112832906167,0.6895,-0.5554052,6.5883525
WFIRST_X625,4.0,9.30,-0.80,9.35,-0.7555000000000001,0.012874393189583737,-0.75,0.1854875,0.03536882234044555,0.18780000000000002,-0.14013580625000002,1.7343081249999999
WFIRST_X625,4.0,9.30,-0.80,9.40,-0.09375,0.24803918541230538,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.30,-1.30,9.20,-0.8625,0.5248511693804254,-1.05,0.0040625000000000105,0.00581333327360475,0.0005000000000000004,-0.003503906250000009,0.037375000000000096
WFIRST_X625,4.0,9.30,-1.30,9.25,-0.869875,0.5026013423927556,-1.15,0.021025000000000016,0.017309155814192692,0.019500000000000017,-0.018289121875000012,0.19448125000000016
WFIRST_X625,4.0,9.30,-1.30,9.30,-1.274,0.003082207001484491,-1.274,0.8653375,0.030458863139487,0.87955,-1.102439975,8.04763875
WFIRST_X625,4.0,9.30,-1.30,9.35,-1.27075,0.020376150274279,-1.2685,0.1035875,0.023108896419993745,0.106,-0.131633815625,0.968543125
WFIRST_X625,4.0,9.30,-1.30,9.40,-0.46875,0.6051536478449089,0.0,0.00515,0.006674391358019097,0.0,-0.0024140625,0.04841
WFIRST_X625,4.0,9.30,-1.80,9.20,-0.425,0.7566372975210778,0.0,0.0001250000000000001,0.0002947456530637939,0.0,-5.3125000000000044e-05,0.0011500000000000008
WFIRST_X625,4.0,9.30,-1.80,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.30,-1.80,9.30,-1.7898749999999999,0.002420614591379617,-1.7905,0.834475,0.0289642344107349,0.82855,-1.4936059406249997,7.7606175
WFIRST_X625,4.0,9.30,-1.80,9.35,-1.78875,0.038466706383572864,-1.7765,0.08695,0.05348810615454617,0.09880000000000001,-0.1555318125,0.8129824999999999
WFIRST_X625,4.0,9.30,-1.80,9.40,-1.769375,0.013275329562764112,-1.7734999999999999,0.0782875,0.029393980570007864,0.0794,-0.13851994531249998,0.7359025
WFIRST_X625,4.0,9.30,-2.20,9.20,-0.749875,0.9756962177722122,0.0,0.00020000000000000573,0.0005291502622129333,0.0,-0.00014997500000000428,0.0018400000000000525
WFIRST_X625,4.0,9.30,-2.20,9.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.30,-2.20,9.30,-2.1956249999999997,0.001111024302164395,-2.1959999999999997,0.757225,0.02866198484055144,0.76305,-1.6625821406249999,7.0421925000000005
WFIRST_X625,4.0,9.30,-2.20,9.35,-2.2483750000000002,0.0036033838263499303,-2.25,0.1436375,0.047908270097656414,0.1392,-0.3229509640625,1.343010625
WFIRST_X625,4.0,9.30,-2.20,9.40,-1.9395,0.7340263959831417,-2.221,0.0507125,0.04144003008867151,0.0408,-0.09835689375000001,0.4766975
WFIRST_X625,4.0,9.30,0.00,9.20,0.09375,0.07261843774138907,0.15,0.012400000000000008,0.013094273557551793,0.00930000000000003,0.0011625000000000008,0.11408000000000007
WFIRST_X625,4.0,9.30,0.00,9.25,0.035875000000000004,0.048183081833772325,0.018500000000000003,0.016024999999999998,0.03971097927525838,0.0,0.000574896875,0.14823124999999998
WFIRST_X625,4.0,9.30,0.00,9.30,0.0034999999999999996,0.00406201920231798,0.0025,0.62815,0.029888877529944163,0.61805,0.002198525,5.841795
WFIRST_X625,4.0,9.30,0.00,9.35,0.019250000000000003,0.021299941314473145,0.022000000000000002,0.1792625,0.03945519412891031,0.18645000000000003,0.0034508031250000005,1.6761043749999998
WFIRST_X625,4.0,9.30,0.00,9.40,-0.030125000000000002,0.03650492261325861,-0.05,0.053149999999999996,0.06323023406567463,0.026399999999999986,-0.00160114375,0.49961
WFIRST_X625,4.0,9.30,0.10,9.20,0.01875,0.049607837082461075,0.0,0.0004875000000000018,0.0012898037641439926,0.0,9.140625000000034e-06,0.004485000000000017
WFIRST_X625,4.0,9.30,0.10,9.25,0.15,0.0,0.15,0.0730625,0.02907649125582384,0.07655,0.010959375,0.675828125
WFIRST_X625,4.0,9.30,0.10,9.30,0.1005,0.005123475382979801,0.1005,0.5103375,0.054463518466492805,0.52305,0.05128891875,4.74613875
WFIRST_X625,4.0,9.30,0.10,9.35,0.100125,0.006584783595532962,0.0995,0.2808625,0.04607322805871106,0.3039,0.028121357812500004,2.626064375
WFIRST_X625,4.0,9.30,0.10,9.40,-0.01875,0.10288798520721455,0.0,0.0026750000000000003,0.005099203369154833,0.0,-5.015625e-05,0.025145000000000004
WFIRST_X625,4.0,9.50,-0.20,9.40,-0.13475,0.03236800117399899,-0.15,0.0496375,0.04357470417283403,0.028249999999999942,-0.006688653125000001,0.4665925
WFIRST_X625,4.0,9.50,-0.20,9.45,-0.056249999999999994,0.07261843774138907,0.0,0.030875,0.05769897637740203,0.0,-0.0017367187499999998,0.29176874999999997
WFIRST_X625,4.0,9.50,-0.20,9.50,-0.194125,0.0036550478793033626,-0.19399999999999998,0.748275,0.09730449308742117,0.75735,-0.145258884375,7.1086125000000004
WFIRST_X625,4.0,9.50,-0.20,9.55,-0.15575,0.007774155902733106,-0.155,0.14808749999999998,0.06747602236165082,0.1724,-0.023064628124999997,1.4142356249999999
WFIRST_X625,4.0,9.50,-0.20,9.60,-0.13487500000000002,0.15588893281756727,-0.075,0.006425,0.008472566022168254,0.00105,-0.0008665718750000002,0.06168
WFIRST_X625,4.0,9.50,-0.50,9.40,-0.33125,0.13067588721719092,-0.35,0.023587499999999983,0.01612261125717542,0.025749999999999995,-0.007813359374999993,0.22172249999999985
WFIRST_X625,4.0,9.50,-0.50,9.45,-0.238125,0.18721540902126618,-0.35,0.014787500000000009,0.024854800215451358,0.0028000000000000247,-0.003521273437500002,0.13974187500000007
WFIRST_X625,4.0,9.50,-0.50,9.50,-0.486375,0.003388860427931493,-0.488,0.7126,0.06238040557739262,0.7227,-0.346590825,6.7697
WFIRST_X625,4.0,9.50,-0.50,9.55,-0.49425,0.010603655030224257,-0.49250000000000005,0.22945,0.04956760534865488,0.22285,-0.1134056625,2.1912475000000002
WFIRST_X625,4.0,9.50,-0.50,9.60,-0.20625,0.27092146002116557,0.0,0.00655,0.014027473043994775,0.0,-0.0013509375,0.06288
WFIRST_X625,4.0,9.50,-0.80,9.40,-0.26875,0.3481536119301364,0.0,0.015437499999999993,0.021521323001850973,0.0,-0.004148828124999998,0.14511249999999995
WFIRST_X625,4.0,9.50,-0.80,9.45,-0.65,0.0,-0.65,0.015125,0.013587103260077161,0.01215000000000005,-0.00983125,0.14293124999999998
WFIRST_X625,4.0,9.50,-0.80,9.50,-0.78075,0.003418698582794339,-0.7795000000000001,0.7905500000000001,0.05070059171252341,0.79035,-0.6172219125000001,7.510225000000001
WFIRST_X625,4.0,9.50,-0.80,9.55,-0.772875,0.017467380313029177,-0.7725,0.14805000000000001,0.05216759051365129,0.14775,-0.11442414375000001,1.4138775000000003
WFIRST_X625,4.0,9.50,-0.80,9.60,-0.33075,0.4335826766604035,0.0,0.0049,0.009527853903162034,0.0,-0.0016206749999999998,0.04704
WFIRST_X625,4.0,9.50,-1.30,9.40,-0.275875,0.47839482582381676,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.50,-1.30,9.45,-0.71875,0.5567413560173161,-1.15,0.031325000000000006,0.03488290233051144,0.023050000000000015,-0.022514843750000003,0.29602125
WFIRST_X625,4.0,9.50,-1.30,9.50,-1.27125,0.005165994579942939,-1.271,0.8262125,0.05247688628100947,0.8321000000000001,-1.050322640625,7.84901875
WFIRST_X625,4.0,9.50,-1.30,9.55,-1.3115,0.03790778284204975,-1.3235000000000001,0.12157499999999999,0.04439627658937177,0.10845,-0.1594456125,1.16104125
WFIRST_X625,4.0,9.50,-1.30,9.60,-0.6,0.6031169040907409,-0.525,0.0083375,0.012311776628496798,0.0,-0.005002499999999999,0.08003999999999999
WFIRST_X625,4.0,9.50,-1.80,9.40,-0.11875,0.3141829681889201,0.0,1.2499999999998623e-05,3.3071891388303735e-05,0.0,-1.4843749999998364e-06,0.00011749999999998707
WFIRST_X625,4.0,9.50,-1.80,9.45,-0.4875,0.8458538585358584,0.0,0.00016249999999999598,0.00042993458804798534,0.0,-7.921874999999803e-05,0.001535624999999962
WFIRST_X625,4.0,9.50,-1.80,9.50,-1.783125,0.00475493165040257,-1.783,0.7735,0.03387262906832004,0.77975,-1.3792471875,7.348249999999999
WFIRST_X625,4.0,9.50,-1.80,9.55,-1.7477500000000001,0.019587942719948886,-1.748,0.21871249999999998,0.04143143243661749,0.21895,-0.382254771875,2.088704375
WFIRST_X625,4.0,9.50,-1.80,9.60,-0.6283749999999999,0.8115331073807155,0.0,0.0072125,0.0116475788793208,0.0,-0.0045321546875,0.06924
WFIRST_X625,4.0,9.50,-2.20,9.40,-0.23125,0.6118299906836866,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.50,-2.20,9.45,-0.26875,0.7110456648486086,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.50,-2.20,9.50,-2.185125,0.003059309562630019,-2.1845,0.8066125,0.0248112090344264,0.8178000000000001,-1.7625491390625,7.66281875
WFIRST_X625,4.0,9.50,-2.20,9.55,-2.18175,0.029940566126912208,-2.1790000000000003,0.08126249999999999,0.030756216343204502,0.0709,-0.177294459375,0.776056875
WFIRST_X625,4.0,9.50,-2.20,9.60,-2.198,0.03593396721766188,-2.189,0.09772499999999999,0.02633769874153777,0.0978,-0.21479954999999998,0.9381599999999999
WFIRST_X625,4.0,9.50,0.00,9.40,0.130375,0.049330359566903625,0.15,0.01988749999999999,0.01494945128591682,0.02254999999999996,0.0025928328124999985,0.1869424999999999
WFIRST_X625,4.0,9.50,0.00,9.45,0.01875,0.05555121510822243,0.0,0.0012375000000000025,0.0032741172474424376,0.0,2.3203125000000047e-05,0.011694375000000022
WFIRST_X625,4.0,9.50,0.00,9.50,0.013125000000000001,0.0024206145913796356,0.013000000000000001,0.7513624999999999,0.05837422242522802,0.7491,0.0098616328125,7.13794375
WFIRST_X625,4.0,9.50,0.00,9.55,-0.021375,0.01580298626842408,-0.0175,0.19545,0.062220032947596544,0.20015,-0.004177743750000001,1.8665475000000002
WFIRST_X625,4.0,9.50,0.00,9.60,-0.018750000000000003,0.024206145913796356,0.0,0.0049375,0.010432513779046734,0.0,-9.257812500000001e-05,0.0474
WFIRST_X625,4.0,9.50,0.10,9.40,0.075,0.075,0.075,0.013624999999999998,0.01695691230737484,0.006099999999999994,0.0010218749999999998,0.128075
WFIRST_X625,4.0,9.50,0.10,9.45,0.01875,0.049607837082461075,0.0,0.0,0.0,0.0,0.0,0.0
WFIRST_X625,4.0,9.50,0.10,9.50,0.105875,0.0027128168017763387,0.106,0.8198625,0.06498645892607167,0.7985500000000001,0.08680294218750001,7.78869375
WFIRST_X625,4.0,9.50,0.10,9.55,0.11399999999999999,0.026095976701399775,0.123,0.161,0.07156968632039686,0.17495,0.018354,1.5375500000000002
WFIRST_X625,4.0,9.50,0.10,9.60,0.056249999999999994,0.07261843774138907,0.0,0.0055125,0.01093245597978789,0.0,0.00031007812499999997,0.05292
WFIRST_X625,4.0,9.70,-0.20,9.60,-0.04375,0.06343057228182637,0.0,0.0,0.0,0.0,-0.0,0.0
WFIRST_X625,4.0,9.70,-0.20,9.65,-0.11249999999999999,0.0649519052838329,-0.15,0.031049999999999994,0.04946405260388597,0.0035499999999999976,-0.003493124999999999,0.29963249999999997
WFIRST_X625,4.0,9.70,-0.20,9.70,-0.19475,0.005539629951540084,-0.1945,0.706375,0.11356179760377169,0.6809000000000001,-0.13756653125,6.851837499999999
WFIRST_X625,4.0,9.70,-0.20,9.75,-0.18925,0.01935038759301735,-0.1805,0.201925,0.08141029956338448,0.22555,-0.038214306249999996,1.96876875
WFIRST_X625,4.0,9.70,-0.50,9.60,-0.3505,0.0013228756555322965,-0.35,0.05511249999999998,0.03687375209752866,0.03939999999999999,-0.019316931249999992,0.5290799999999998
WFIRST_X625,4.0,9.70,-0.50,9.65,-0.3295,0.1913550365158963,-0.45,0.0462625,0.03972319654496602,0.05299999999999999,-0.01524349375,0.446433125
WFIRST_X625,4.0,9.70,-0.50,9.70,-0.49112500000000003,0.004833153732295294,-0.4895,0.6964875,0.07275153671057402,0.70835,-0.34206242343750004,6.75592875
WFIRST_X625,4.0,9.70,-0.50,9.75,-0.495875,0.01986477724516438,-0.502,0.189775,0.0427352533045026,0.1874,-0.09410467812500001,1.85030625
WFIRST_X625,4.0,9.70,-0.80,9.60,-0.18075,0.31335911906309666,0.0,0.0037750000000000006,0.009219646142884232,0.0,-0.0006823312500000001,0.03624
WFIRST_X625,4.0,9.70,-0.80,9.65,-0.715375,0.03941109456739307,-0.732,0.05535000000000001,0.05946732295975666,0.029950000000000032,-0.03959600625000001,0.5341275000000001
WFIRST_X625,4.0,9.70,-0.80,9.70,-0.78125,0.003112474899497187,-0.7815,0.7552000000000001,0.10352244925618792,0.7536,-0.5900000000000001,7.32544
WFIRST_X625,4.0,9.70,-0.80,9.75,-0.7813749999999999,0.020505715666613522,-0.7845,0.1732375,0.06088222108095269,0.1748,-0.1353634515625,1.6890656249999998
WFIRST_X625,4.0,9.70,-1.30,9.60,-0.44375,0.5736056463285556,0.0,0.0015875000000000056,0.0023454410566032136,0.0,-0.0007044531250000024,0.015240000000000052
WFIRST_X625,4.0,9.70,-1.30,9.65,-0.762,0.5920793865690647,-1.15,0.012325000000000003,0.01321918586751847,0.008050000000000002,-0.009391650000000001,0.11893625000000003
WFIRST_X625,4.0,9.70,-1.30,9.70,-1.279,0.0036055512754639466,-1.278,0.8151999999999999,0.0324613231400077,0.8165500000000001,-1.0426407999999998,7.9074399999999985
WFIRST_X625,4.0,9.70,-1.30,9.75,-1.266375,0.01913725097813163,-1.2679999999999998,0.167825,0.021326729120988056,0.1627,-0.21252938437500002,1.63629375
